date,forecast_qty_total,forecast_qty_total_lower,forecast_qty_total_upper,sku_id
2025-03-14,11.280290779093551,9.663814006285488,12.775372280545076,41491394123
2025-03-15,11.315319428117732,9.775389067015594,12.881094234110199,41491394123
2025-03-16,11.350348077141916,9.748971494964602,13.00221096115612,41491394123
2025-03-17,11.3853767261661,9.828502154803987,12.873753482633166,41491394123
2025-03-18,11.420405375190281,9.734032763270145,13.044554966946357,41491394123
2025-03-19,11.455434024214465,9.726766034857064,13.050850904626031,41491394123
2025-03-20,11.49046267323865,9.864077605324388,13.061722353180249,41491394123
2025-03-21,11.525491322262834,9.828608819517523,13.08785303962162,41491394123
2025-03-22,11.560519971287018,10.062516235110031,13.267572676823153,41491394123
2025-03-23,11.595548620311202,9.983435731306992,13.277486886829935,41491394123
2025-03-24,11.630577269335383,10.1409533322427,13.246815280946755,41491394123
2025-03-04,3.9192579675798367,3.3351256155796976,4.469693704817434,41513223318
2025-03-05,3.837801807296073,3.238517852651796,4.368812393808572,41513223318
2025-03-06,3.756345647012309,3.207548407347801,4.280317040422436,41513223318
2025-03-07,3.674889486728542,3.147720566096969,4.265594090130543,41513223318
2025-03-08,3.5934333264447784,3.0348174777605705,4.1656189562626595,41513223318
2025-03-09,3.5119771661610115,2.914054032795627,4.104803243266679,41513223318
2025-03-10,3.4305210058772446,2.850668540927619,3.9638538379046464,41513223318
2025-03-11,3.349064845593481,2.7901122547328012,3.9077666558363497,41513223318
2025-03-12,3.267608685309717,2.738164240247996,3.8570261298125095,41513223318
2025-03-13,3.18615252502595,2.598433227164651,3.7703630020305603,41513223318
2025-03-14,3.1046963647421832,2.5646002106568266,3.6415227336147313,41513223318
2025-03-15,3.0232402044584226,2.4973534850543393,3.6142549676511906,41513223318
2025-03-16,2.9417840441746557,2.3528447825027303,3.5141840377098714,41513223318
2025-03-17,2.8603278838908888,2.2763915351133632,3.4006779856520866,41513223318
2025-03-18,2.778871723607125,2.2551459907197007,3.3099830605223644,41513223318
2025-03-19,2.697415563323358,2.155212244385991,3.293691003956979,41513223318
2025-03-20,2.6159594030395943,2.111469046838515,3.1379922421973863,41513223318
2025-03-21,2.5345032427558305,1.9363720703269531,3.073290059950561,41513223318
2025-03-22,2.4530470824720636,1.8981587664811506,2.9536362449383824,41513223318
2025-03-23,2.3715909221882967,1.8259535541297172,2.923406563578561,41513223318
2025-03-24,2.29013476190453,1.7149625752293267,2.8556239899662157,41513223318
2025-03-25,2.208678601620769,1.6908172132327592,2.7221173021476184,41513223318
2025-03-26,2.1272224413370022,1.572659981831645,2.696578974230243,41513223318
2025-03-27,2.0457662810532353,1.5053129164865935,2.6441719833757578,41513223318
2025-03-28,1.9643101207694715,1.3860104841259093,2.478288806552649,41513223318
2025-03-29,1.8828539604857046,1.3258338543015022,2.430016782334322,41513223318
2025-03-30,1.80139780020194,1.2447152560950667,2.3131751513418086,41513223318
2025-03-31,1.7199416399181762,1.1631951099955824,2.287907547941767,41513223318
2025-02-18,4.285717805942857,4.285717805941753,4.285717805944085,41514786616
2025-02-19,4.571432263085715,4.571432262135864,4.5714322647876715,41514786616
2025-02-20,4.857146720228571,4.857146716721984,4.857146726094703,41514786616
2025-02-21,5.142861177371429,5.142861169769586,5.1428611886811995,41514786616
2025-02-22,5.428575634514285,5.428575620358641,5.428575650623758,41514786616
2025-02-23,5.714290091657142,5.714290069984647,5.714290115657039,41514786616
2025-02-24,6.0000045488,6.000004520245685,6.000004581565541,41514786616
2025-02-25,6.285719005942857,6.285718970289328,6.2857190469524085,41514786616
2025-02-26,6.571433463085714,6.571433417820767,6.5714335106548,41514786616
2025-02-27,6.857147920228571,6.857147865260586,6.857147979387679,41514786616
2025-02-28,7.142862377371428,7.142862315474156,7.1428624467040125,41514786616
2025-03-01,7.428576834514286,7.428576761997994,7.428576913625742,41514786616
2025-03-02,7.714291291657142,7.714291209277443,7.714291384588467,41514786616
2025-03-03,8.0000057488,8.000005652614501,8.000005853496212,41514786616
2025-03-04,8.285720205942857,8.285720101347174,8.28572032352297,41514786616
2025-03-05,8.571434663085714,8.571434547421092,8.571434792616579,41514786616
2025-03-06,8.85714912022857,8.857148991930904,8.857149265262747,41514786616
2025-03-07,9.142863577371429,9.14286343583063,9.142863734906223,41514786616
2025-03-08,9.428578034514285,9.428577882120805,9.428578206611828,41514786616
2025-03-09,9.714292491657142,9.714292325687444,9.714292678460934,41514786616
2025-03-10,10.0000069488,10.00000676933139,10.000007150096565,41514786616
2025-03-11,10.285721405942857,10.285721212936732,10.285721625169108,41514786616
2025-03-12,10.571435863085714,10.571435659880368,10.571436099983403,41514786616
2025-03-13,10.857150320228572,10.857150100706047,10.857150571284121,41514786616
2025-03-14,11.142864777371427,11.142864537464755,11.14286504274713,41514786616
2025-03-15,11.428579234514284,11.428578970794904,11.428579515664664,41514786616
2025-03-16,11.714293691657142,11.714293412669216,11.71429398893886,41514786616
2025-03-17,12.0000081488,12.000007854954019,12.000008462073385,41514786616
2025-03-04,15.850064734694548,13.37016929091475,18.238525770735073,41515050363
2025-03-05,15.905385115612155,13.460029645186589,18.259259540884116,41515050363
2025-03-06,15.960705496529762,13.546416328739616,18.464932976680238,41515050363
2025-03-07,16.01602587744737,13.605312920244703,18.382032970419182,41515050363
2025-03-08,16.07134625836498,13.862692568640016,18.524636428177846,41515050363
2025-03-09,16.126666639282586,13.814808411035346,18.485582962241672,41515050363
2025-03-10,16.181987020200197,13.850406014744767,18.597013903094062,41515050363
2025-03-11,16.237307401117803,13.871230791530609,18.732645180524514,41515050363
2025-03-12,16.29262778203541,14.053222364061744,18.905914165017037,41515050363
2025-03-13,16.347948162953017,13.850071998736084,18.642243203206938,41515050363
2025-03-14,16.403268543870624,13.98018885623866,18.764340149180594,41515050363
2025-03-15,16.45858892478823,14.103853924373857,18.917922061216917,41515050363
2025-03-16,16.513909305705837,14.215956825282882,18.910524213194968,41515050363
2025-03-17,16.569229686623448,14.068660097163747,18.924007128967315,41515050363
2025-03-18,16.624550067541055,14.195369874885518,19.07454033924368,41515050363
2025-03-19,16.67987044845866,14.285549007767909,18.89233273896801,41515050363
2025-03-20,16.73519082937627,14.171808686368566,18.90571510668809,41515050363
2025-03-21,16.790511210293875,14.245916781897966,18.98008245934221,41515050363
2025-03-22,16.845831591211482,14.475966719175773,19.440325627873474,41515050363
2025-03-23,16.901151972129092,14.540175168943838,19.349258579413615,41515050363
2025-03-24,16.9564723530467,14.490690596365098,19.320366367046493,41515050363
2025-03-25,17.01179273396431,14.514046045422061,19.394329125875604,41515050363
2025-03-26,17.067113114881916,14.633739855334975,19.491169419125605,41515050363
2025-03-27,17.122433495799523,14.61772843278313,19.338032547701026,41515050363
2025-03-28,17.17775387671713,14.829271867669354,19.649503903095464,41515050363
2025-03-29,17.233074257634737,14.981952030789124,19.7041850620707,41515050363
2025-03-30,17.288394638552344,14.84109068988394,19.667007079660205,41515050363
2025-03-31,17.343715019469954,14.933595784653143,19.60986506142293,41515050363
2024-07-02,1.0001710870840825,1.0001710870665632,1.0001710871019989,33258093744
2024-07-03,1.0003451138923762,1.0003451138748338,1.0003451139097208,33258093744
2024-07-04,1.0005191407006704,1.0005191406825884,1.000519140719388,33258093744
2024-07-05,1.000693167508964,1.0006931674903294,1.0006931675267523,33258093744
2024-07-06,1.0008671943172578,1.000867194298573,1.0008671943353626,33258093744
2024-07-07,1.001041221125552,1.0010412211086415,1.0010412211439708,33258093744
2024-07-08,1.0012152479338456,1.0012152479151688,1.0012152479519425,33258093744
2024-07-09,1.0013892747421396,1.0013892747233424,1.0013892747603987,33258093744
2024-07-10,1.0015633015504335,1.0015633015333039,1.0015633015708698,33258093744
2024-07-11,1.0017373283587272,1.0017373283409072,1.001737328378276,33258093744
2024-07-12,1.0019113551670211,1.001911355149232,1.0019113551846406,33258093744
2024-07-13,1.002085381975315,1.0020853819568867,1.0020853819948625,33258093744
2024-07-14,1.0022594087836088,1.0022594087663086,1.0022594088027759,33258093744
2024-07-15,1.0024334355919027,1.0024334355730806,1.0024334356108136,33258093744
2024-07-16,1.0026074624001966,1.0026074623832846,1.0026074624206027,33258093744
2024-07-17,1.0027814892084903,1.0027814891900462,1.002781489228045,33258093744
2024-07-18,1.0029555160167842,1.00295551599894,1.0029555160378734,33258093744
2024-07-19,1.0031295428250782,1.0031295428051035,1.0031295428437128,33258093744
2024-07-20,1.0033035696333719,1.0033035696137773,1.0033035696512762,33258093744
2024-07-21,1.0034775964416658,1.0034775964244438,1.0034775964613756,33258093744
2024-07-22,1.0036516232499597,1.003651623232433,1.0036516232681207,33258093744
2024-07-23,1.0038256500582534,1.0038256500388483,1.0038256500778848,33258093744
2024-07-24,1.0039996768665473,1.003999676847812,1.003999676886634,33258093744
2024-07-25,1.0041737036748413,1.0041737036553124,1.0041737036959086,33258093744
2024-07-26,1.004347730483135,1.0043477304639135,1.0043477305022406,33258093744
2024-07-27,1.004521757291429,1.0045217572721161,1.0045217573115337,33258093744
2024-07-28,1.0046957840997228,1.0046957840800563,1.0046957841185409,33258093744
2024-07-29,1.0048698109080165,1.004869810889797,1.0048698109291854,33258093744
2024-12-24,-24.984931474893887,-25.764348779156705,-24.15535600692311,33300624449
2024-12-25,-25.932830961032302,-26.71655085444729,-25.17549574336049,33300624449
2024-12-26,-27.09721310768927,-27.830452478959618,-26.37599419812071,33300624449
2024-12-27,-28.4793229452253,-29.227674506177152,-27.731328534411777,33300624449
2024-12-28,-30.074590763643066,-30.840953049748524,-29.309264980985695,33300624449
2024-12-29,-31.872193709735182,-32.670707496048635,-31.146058792580245,33300624449
2024-12-30,-33.85475485551842,-34.64452772919254,-33.0886296414799,33300624449
2024-12-31,-35.99819713058627,-36.72244855875052,-35.2313399255492,33300624449
2025-01-01,-38.27176602617801,-39.097605280296804,-37.447227387217495,33300624449
2025-01-02,-40.63823094040464,-41.444579651756904,-39.86373605506542,33300624449
2025-01-03,-43.05427053758597,-43.81973931813431,-42.28200829814518,33300624449
2025-01-04,-45.47104265360485,-46.280055729811046,-44.71808031070006,33300624449
2025-01-05,-47.83493421811269,-48.60593080185532,-47.13842026600536,33300624449
2025-01-06,-50.08848152030986,-50.90321275834612,-49.310784840370715,33300624449
2025-01-07,-52.17144605934748,-52.899007279386424,-51.41720785569357,33300624449
2025-01-08,-54.022026338922295,-54.780298792431644,-53.262154626555564,33300624449
2025-01-09,-55.57818143053078,-56.31851317861936,-54.76502420731513,33300624449
2025-01-10,-56.77903808003139,-57.59479793544273,-56.03489192161587,33300624449
2025-01-11,-57.56634969455469,-58.31063635865215,-56.752947350630535,33300624449
2025-01-12,-57.88597283644094,-58.58309371564387,-57.095040311379634,33300624449
2025-01-13,-57.68932496446932,-58.491941918872676,-56.921752832302985,33300624449
2025-01-14,-56.934786178118785,-57.689137251038495,-56.20490991100215,33300624449
2025-01-15,-55.589007691123584,-56.37580709015095,-54.808445658079194,33300624449
2025-01-16,-53.62809071607694,-54.40558415332605,-52.84946854480234,33300624449
2025-01-17,-51.03860138557278,-51.78835941295612,-50.24265779865602,33300624449
2025-01-18,-47.81839024264746,-48.54757970601448,-47.04206638412037,33300624449
2025-01-19,-43.97718865419225,-44.739869642279686,-43.221689291319365,33300624449
2025-01-20,-39.53695915866994,-40.31610953076988,-38.84322521071201,33300624449
2025-02-11,10.755511466404503,8.728300934934751,12.74161823165167,33300985333
2025-02-12,10.736458661471849,8.79219255983486,12.772515082453872,33300985333
2025-02-13,10.684374993458261,8.752648458620314,12.662390811342918,33300985333
2025-02-14,10.598692891620447,8.780283144592037,12.696114226691135,33300985333
2025-02-15,10.47956582838842,8.656905612145227,12.404425052200507,33300985333
2025-02-16,10.327865183272246,8.353174176849596,12.218865669092647,33300985333
2025-02-17,10.14516050909709,8.107849251433857,12.127026659776245,33300985333
2025-02-18,9.933683726375019,8.052639957615735,11.962253243361005,33300985333
2025-02-19,9.696278153534449,7.721864100377586,11.786900924074246,33300985333
2025-02-20,9.43633363876857,7.596368445290056,11.624651534779183,33300985333
2025-02-21,9.157709384554458,7.274865675438156,11.126497777743843,33300985333
2025-02-22,8.864646340734762,6.98398859007289,10.801105899074408,33300985333
2025-02-23,8.5616712795392,6.552025487402603,10.60752575444352,33300985333
2025-02-24,8.253494850471894,6.2370995762032795,10.274279282934208,33300985333
2025-02-25,7.944906040457262,5.996384315460249,10.059761026193538,33300985333
2025-02-26,7.640665532183,5.716239060856023,9.591450651981825,33300985333
2025-02-27,7.345400460068888,5.286732338892759,9.282661429411345,33300985333
2025-02-28,7.063503008908731,5.130245357067366,9.007762656420022,33300985333
2025-03-01,6.7990351869731915,4.862590643069413,8.84194621612733,33300985333
2025-03-02,6.555641936427512,4.6522837796779735,8.398837676441874,33300985333
2025-03-03,6.3364745239969045,4.336932426568646,8.36485008612184,33300985333
2025-03-04,6.144125889881068,4.330094268940213,8.100861198717261,33300985333
2025-03-05,5.98057932995126,4.046257405886894,7.803798249446536,33300985333
2025-03-06,5.847171553102668,3.810664040820684,7.7958907672077515,33300985333
2025-03-07,5.744570800963171,3.859232384332792,7.711050379393764,33300985333
2025-03-08,5.672770349895608,3.7809588098722675,7.599431461936922,33300985333
2025-03-09,5.6310973447290165,3.7752588410511647,7.620472456113013,33300985333
2025-03-10,5.6182365490400565,3.718781807396514,7.5606483261278505,33300985333
2024-09-03,0.902349981222148,0.7251590721180332,1.0802825338976616,27095798175
2024-09-04,0.8320990495388223,0.6529354455159267,0.9881737739762944,27095798175
2024-09-05,0.7618481178554894,0.5989223181573895,0.9333429160281198,27095798175
2024-09-06,0.6915971861721637,0.514821830201527,0.8608803767714385,27095798175
2024-09-07,0.6213462544888309,0.4446534204763171,0.7904398347793271,27095798175
2024-09-08,0.551095322805498,0.3624850967464145,0.7140420388523413,27095798175
2024-09-09,0.48084439112217225,0.3082855369451075,0.6489856986160012,27095798175
2024-09-10,0.4105934594388465,0.24454201652285126,0.5766369455067882,27095798175
2024-09-11,0.34034252775552076,0.14660858233112523,0.5236123841499087,27095798175
2024-09-12,0.270091596072195,0.10219355845048406,0.43505013855864644,27095798175
2024-09-13,0.19984066438886217,0.020830881723882668,0.37363971075439245,27095798175
2024-09-14,0.12958973270553642,-0.04489780385958786,0.2931526192609853,27095798175
2024-09-15,0.059338801022210674,-0.11445774806924335,0.24286344176784766,27095798175
2024-09-16,-0.010912130661129282,-0.1743106284540864,0.15594983135893134,27095798175
2024-09-17,-0.08116306234445503,-0.26667692029968126,0.08266848181973195,27095798175
2024-09-18,-0.15141399402778077,-0.3152712561331157,0.019407522139981873,27095798175
2024-09-19,-0.22166492571110652,-0.3961467302867283,-0.04594477113467668,27095798175
2024-09-20,-0.29191585739443227,-0.45612991730095953,-0.11958456309101398,27095798175
2024-09-21,-0.3621667890777651,-0.5406937921508707,-0.18460181217927396,27095798175
2024-09-22,-0.43241772076109086,-0.5866469887673811,-0.25121338760987605,27095798175
2024-09-23,-0.5026686524444166,-0.6702228021599342,-0.3226879647983123,27095798175
2024-09-24,-0.5729195841277424,-0.7369355905026795,-0.39700922904546077,27095798175
2024-09-25,-0.6431705158110823,-0.8153487264574633,-0.46433774650376963,27095798175
2024-09-26,-0.7134214474944081,-0.8741536261398808,-0.5439453435173465,27095798175
2024-09-27,-0.7836723791777338,-0.9455064773540206,-0.6165299772654674,27095798175
2024-09-28,-0.8539233108610595,-1.0294265593189067,-0.6850980431885405,27095798175
2024-09-29,-0.9241742425443924,-1.0804444436034026,-0.7529094620783585,27095798175
2024-09-30,-0.9944251742277181,-1.1529589732916334,-0.813584921095431,27095798175
2025-02-11,3.2389720040665497,1.1828837171282094,5.318358795186117,2709580011
2025-02-12,3.2421953965648083,1.1706563067286615,5.476394800068966,2709580011
2025-02-13,3.245418789063067,1.1956063716421839,5.362593320319041,2709580011
2025-02-14,3.2486421815613253,1.2511351588236834,5.327272605832048,2709580011
2025-02-15,3.2518655740595843,1.0197403468757853,5.577906916239868,2709580011
2025-02-16,3.255088966557843,1.1748436348786384,5.389436894890972,2709580011
2025-02-17,3.2583123590561014,1.1494282856777998,5.462439749974836,2709580011
2025-02-18,3.2615357515543604,1.1393352452518903,5.491075776161562,2709580011
2025-02-19,3.264759144052619,1.0931606856951277,5.335715630948854,2709580011
2025-02-20,3.267982536550877,1.0449169289614542,5.477199011410926,2709580011
2025-02-21,3.271205929049136,1.1894754837887065,5.440159461578848,2709580011
2025-02-22,3.274429321547395,1.1391611965854358,5.40874533471328,2709580011
2025-02-23,3.277652714045653,1.1189808361736777,5.473485703231742,2709580011
2025-02-24,3.2808761065439125,1.191251150210511,5.398547649120806,2709580011
2025-02-25,3.284099499042171,1.1771844390520412,5.622632168854317,2709580011
2025-02-26,3.287322891540429,1.1598242718139218,5.347629677886983,2709580011
2025-02-27,3.290546284038688,1.2390046291115877,5.482394261015925,2709580011
2025-02-28,3.293769676536947,1.056835676720256,5.3535026085943205,2709580011
2025-03-01,3.296993069035205,1.0608366642512406,5.444595696515483,2709580011
2025-03-02,3.3002164615334633,1.2308232184273078,5.317208805826213,2709580011
2025-03-03,3.3034398540317222,1.0442441460704615,5.376096556673584,2709580011
2025-03-04,3.306663246529981,1.3072101009565704,5.531231878649438,2709580011
2025-03-05,3.3098866390282393,1.1069951185371136,5.412471182016038,2709580011
2025-03-06,3.3131100315264983,1.1235427420258475,5.33328646484582,2709580011
2025-03-07,3.3163334240247573,1.0527155447079957,5.580743049767321,2709580011
2025-03-08,3.3195568165230154,1.027530820915968,5.377451180959978,2709580011
2025-03-09,3.322780209021274,1.2155219574252605,5.343434350125625,2709580011
2025-03-10,3.326003601519533,1.1109264000917376,5.427112883583366,2709580011
2024-09-03,2.0364682252910455,0.6069050158173933,3.4254660933373082,27095801676
2024-09-04,2.025493829684218,0.4846023518733199,3.3920788854852915,27095801676
2024-09-05,2.0145194340773913,0.6254287559786261,3.458517597611411,27095801676
2024-09-06,2.0035450384705644,0.5808057249952998,3.299540458695829,27095801676
2024-09-07,1.992570642863737,0.632553808663895,3.4291764005151872,27095801676
2024-09-08,1.9815962472569106,0.5821073374923893,3.4346691968721523,27095801676
2024-09-09,1.9706218516500835,0.6371888946278319,3.3564096497987146,27095801676
2024-09-10,1.9596474560432564,0.6547261967996437,3.3686016724602155,27095801676
2024-09-11,1.9486730604364293,0.6604833076104767,3.390239922630439,27095801676
2024-09-12,1.9376986648296022,0.44941107296051497,3.4106076070642453,27095801676
2024-09-13,1.926724269222775,0.5256522328883226,3.270616245234488,27095801676
2024-09-14,1.915749873615948,0.4235068583280088,3.4148043127519463,27095801676
2024-09-15,1.9047754780091208,0.4034954722318117,3.318400672903735,27095801676
2024-09-16,1.8938010824022937,0.4053064187494452,3.4237622102755956,27095801676
2024-09-17,1.882826686795466,0.49127381809096915,3.388820875213127,27095801676
2024-09-18,1.8718522911886388,0.48841441873667757,3.3255857308789247,27095801676
2024-09-19,1.8608778955818117,0.6119017823694101,3.3143127871693308,27095801676
2024-09-20,1.8499034999749846,0.3833090361906904,3.2093478675813127,27095801676
2024-09-21,1.8389291043681575,0.4426020575668596,3.3009999610489156,27095801676
2024-09-22,1.8279547087613304,0.43250714984029287,3.240231067293985,27095801676
2024-09-23,1.8169803131545033,0.36644333534494783,3.196705679221281,27095801676
2024-09-24,1.8060059175476761,0.3890968465468993,3.2325991473052627,27095801676
2024-09-25,1.7950315219408497,0.31960255576434793,3.23129810936312,27095801676
2024-09-26,1.7840571263340226,0.41739821869731497,3.1633529585418843,27095801676
2024-09-27,1.7730827307271955,0.2956834743779556,3.1893078873408705,27095801676
2024-09-28,1.7621083351203684,0.3500981085120168,3.0831584318459564,27095801676
2024-09-29,1.7511339395135412,0.34282953888903794,3.208517352719588,27095801676
2024-09-30,1.7401595439067141,0.383547566356476,3.083375645533082,27095801676
2024-08-06,2.2545691045309186,1.1394181207323582,3.420413208966411,2709580215
2024-08-07,2.252791630515208,1.149389817183405,3.430382892721405,2709580215
2024-08-08,2.251014156499497,1.047086108061794,3.501303354530141,2709580215
2024-08-09,2.2492366824837866,1.0590629830947984,3.4255435148632642,2709580215
2024-08-10,2.247459208468076,1.0821156223181296,3.331705009357847,2709580215
2024-08-11,2.245681734452365,1.0652624336697176,3.3296737578604105,2709580215
2024-08-12,2.243904260436654,1.0793193456436883,3.511832376333215,2709580215
2024-08-13,2.2421267864209433,1.062835856125559,3.3791643457068687,2709580215
2024-08-14,2.2403493124052325,1.0714913926832703,3.3269742897643404,2709580215
2024-08-15,2.2385718383895217,1.0964423060300412,3.3787665963992404,2709580215
2024-08-16,2.236794364373811,1.08486083251628,3.440322733845428,2709580215
2024-08-17,2.2350168903581,1.124601340263434,3.4217017962818783,2709580215
2024-08-18,2.233239416342389,1.0436816506494178,3.4096720583337783,2709580215
2024-08-19,2.2314619423266784,1.0497296428135938,3.288471847747958,2709580215
2024-08-20,2.2296844683109676,1.0361146785149602,3.3977488470948165,2709580215
2024-08-21,2.227906994295257,1.0481696490017536,3.410056809847537,2709580215
2024-08-22,2.2261295202795464,1.1355151038968032,3.369671952374966,2709580215
2024-08-23,2.2243520462638355,1.0904545043903306,3.411044896004453,2709580215
2024-08-24,2.2225745722481247,1.07731297492874,3.2804272763819613,2709580215
2024-08-25,2.220797098232414,1.0853565738505302,3.4024266140589075,2709580215
2024-08-26,2.219019624216703,1.0674903711612196,3.446798526441126,2709580215
2024-08-27,2.2172421502009922,1.011010390530202,3.3777556516552947,2709580215
2024-08-28,2.215464676185282,1.0910249059739296,3.534577732234417,2709580215
2024-08-29,2.213687202169571,1.0157048350821996,3.349019900547907,2709580215
2024-08-30,2.21190972815386,1.082125646906801,3.3053457783585007,2709580215
2024-08-31,2.210132254138149,1.02405542328633,3.3793488850924924,2709580215
2024-09-01,2.208354780122438,1.0417987081793914,3.4214876039971975,2709580215
2024-09-02,2.2065773061067273,1.0676121647865946,3.340437519283491,2709580215
2025-02-25,5.57387602607373,5.573876026049024,5.57387602609788,27095803613
2025-02-26,5.747995603234303,5.747995603209517,5.747995603259907,27095803613
2025-02-27,5.865880115607923,5.865880115583205,5.865880115632848,27095803613
2025-02-28,5.926677064289304,5.926677064262464,5.9266770643153714,27095803613
2025-03-01,5.931440058889787,5.931440058861494,5.9314400589191285,27095803613
2025-03-02,5.883084732844066,5.883084732815329,5.883084732873713,27095803613
2025-03-03,5.78628226868443,5.786282268658171,5.786282268716909,27095803613
2025-03-04,5.647293355717023,5.647293355686044,5.6472933557486975,27095803613
2025-03-05,5.473747358031407,5.473747357998495,5.473747358067421,27095803613
2025-03-06,5.274373294675859,5.274373294641757,5.274373294711584,27095803613
2025-03-07,5.058690867509492,5.0586908674706175,5.058690867550021,27095803613
2025-03-08,4.836671161429958,4.836671161383179,4.836671161476085,27095803613
2025-03-09,4.618377740183323,4.618198727849833,4.618442030779745,27095803613
2025-03-10,4.413599630851685,4.413359553641741,4.413916744710454,27095803613
2025-03-11,4.231488103675925,4.230934503564352,4.2319615352796,27095803613
2025-03-12,4.080209194013093,4.079324396934465,4.080844816784293,27095803613
2025-03-13,3.966623574750899,3.965494216079237,3.9676732872434455,27095803613
2025-03-14,3.8960046769144903,3.8945111100845,3.897683026204851,27095803613
2025-03-15,3.8718048913533742,3.8697927068685876,3.8739082204591644,27095803613
2025-03-16,3.895478295121882,3.8929293494011104,3.8981196693637497,27095803613
2025-03-17,3.966366671964015,3.9634846574941207,3.969434115098874,27095803613
2025-03-18,4.081653686512038,4.078440524879605,4.085004800297706,27095803613
2025-03-19,4.236389983313605,4.232624751439299,4.240396447165922,27095803613
2025-03-20,4.423589777729234,4.4192587976294195,4.428264431997911,27095803613
2025-03-21,4.634397253567562,4.629577194654063,4.639736436711372,27095803613
2025-03-22,4.858318851441038,4.853056377605761,4.864520151968274,27095803613
2025-03-23,5.083515392236249,5.077402565405196,5.090397799944295,27095803613
2025-03-24,5.297145998865072,5.290705551108645,5.3045753073381094,27095803613
2024-09-10,0.7800209601817841,0.3830058951131908,1.185399005321682,27095804199
2024-09-11,0.7803847222701589,0.42084198659088445,1.143041591842517,27095804199
2024-09-12,0.7807484843585336,0.3762673950647047,1.1565906363741787,27095804199
2024-09-13,0.7811122464469081,0.37041847768382796,1.1756496635821976,27095804199
2024-09-14,0.7814760085352829,0.3656847593447246,1.168612507834937,27095804199
2024-09-15,0.7818397706236576,0.39845745163755,1.166622786765337,27095804199
2024-09-16,0.7822035327120321,0.3861474785136512,1.184291435073336,27095804199
2024-09-17,0.7825672948004069,0.40154615894011864,1.1882121574428153,27095804199
2024-09-18,0.7829310568887816,0.4076618106361202,1.2076852438877412,27095804199
2024-09-19,0.7832948189771561,0.36326486629512,1.1583799415490876,27095804199
2024-09-20,0.7836585810655309,0.4065352953840694,1.186389254907171,27095804199
2024-09-21,0.7840223431539056,0.36695469022016375,1.1674106462023255,27095804199
2024-09-22,0.7843861052422801,0.38461938293658743,1.186913896915753,27095804199
2024-09-23,0.7847498673306549,0.3796444291187562,1.1613008246302783,27095804199
2024-09-24,0.7851136294190296,0.39777245099137876,1.1355905567595888,27095804199
2024-09-25,0.7854773915074041,0.40602208597294936,1.1774550324290791,27095804199
2024-09-26,0.7858411535957789,0.3868154708899214,1.1497369710809677,27095804199
2024-09-27,0.7862049156841536,0.392667226797966,1.1775176447730569,27095804199
2024-09-28,0.7865686777725281,0.3990391276633483,1.1786802781463777,27095804199
2024-09-29,0.7869324398609029,0.3862286614139881,1.1961589693422017,27095804199
2024-09-30,0.7872962019492776,0.40950090589026983,1.1546712626836835,27095804199
2024-10-01,0.7876599640376521,0.42319288166082775,1.190899864585259,27095804199
2024-10-02,0.7880237261260269,0.4005186973278632,1.1910770143938194,27095804199
2024-10-03,0.7883874882144016,0.4378341883419909,1.1776863864156168,27095804199
2024-10-04,0.7887512503027762,0.3968019141584983,1.1846166480265485,27095804199
2024-10-05,0.7891150123911509,0.40579269246102256,1.1996823638686438,27095804199
2024-10-06,0.7894787744795256,0.40276667891265494,1.1998504834411197,27095804199
2024-10-07,0.7898425365679002,0.40702444868611304,1.197275002616759,27095804199
2025-01-21,12.886174930121149,11.563347142100199,14.292698783165491,27095805681
2025-01-22,12.920719783056537,11.494421904004419,14.31349550058963,27095805681
2025-01-23,12.955264635991922,11.571258043926099,14.386518303255876,27095805681
2025-01-24,12.98980948892731,11.528855661533516,14.499906502022487,27095805681
2025-01-25,13.024354341862697,11.57783600431347,14.43351785816937,27095805681
2025-01-26,13.058899194798084,11.6383579109371,14.437198665697334,27095805681
2025-01-27,13.09344404773347,11.85640684975976,14.562452802801426,27095805681
2025-01-28,13.127988900668857,11.806316712055217,14.548759092016235,27095805681
2025-01-29,13.162533753604244,11.815754983076227,14.504562703387267,27095805681
2025-01-30,13.19707860653963,11.845841857662146,14.527615426838603,27095805681
2025-01-31,13.231623459475017,11.891701855339624,14.627464887735211,27095805681
2025-02-01,13.266168312410402,11.792632632888532,14.550279293730028,27095805681
2025-02-02,13.30071316534579,11.987010276270492,14.753533551605452,27095805681
2025-02-03,13.335258018281175,11.948999380842187,14.739204122800023,27095805681
2025-02-04,13.369802871216567,11.94622017710004,14.790782563425239,27095805681
2025-02-05,13.404347724151954,11.993916624309907,14.6979692124303,27095805681
2025-02-06,13.43889257708734,12.01801651269736,14.857225715902155,27095805681
2025-02-07,13.473437430022727,12.056225457210966,14.955852809180913,27095805681
2025-02-08,13.507982282958114,12.132311810267538,14.90375265474928,27095805681
2025-02-09,13.5425271358935,12.166349895303767,14.972140075415036,27095805681
2025-02-10,13.577071988828887,12.250902591611542,15.055947302782043,27095805681
2025-02-11,13.611616841764272,12.246682920267999,15.049666618926286,27095805681
2025-02-12,13.64616169469966,12.23470224571291,15.00032300788094,27095805681
2025-02-13,13.680706547635046,12.371446163189958,15.122356979740744,27095805681
